id,0
0,6.5523605753773655
1,6.5523605753773655
2,6.5523605753773655
3,6.5523605753773655
4,6.5523605753773655
5,6.5523605753773655
6,6.5523605753773655
7,6.5523605753773655
8,6.5523605753773655
9,6.5523605753773655
10,6.5523605753773655
11,6.5523605753773655
12,6.5523605753773655
13,6.5523605753773655
14,6.5523605753773655
15,6.5523605753773655
16,6.5523605753773655
17,6.5523605753773655
18,6.5523605753773655
19,6.5523605753773655
20,6.5523605753773655
21,6.5523605753773655
22,6.5523605753773655
23,6.5523605753773655
24,6.5523605753773655
25,6.5523605753773655
26,6.5523605753773655
27,6.5523605753773655
28,6.5523605753773655
29,6.5523605753773655
30,6.5523605753773655
31,6.5523605753773655
32,6.5523605753773655
33,6.5523605753773655
34,6.5523605753773655
35,6.5523605753773655
36,6.5523605753773655
37,6.5523605753773655
38,6.5523605753773655
39,6.5523605753773655
40,6.5523605753773655
41,6.5523605753773655
42,6.5523605753773655
43,6.5523605753773655
44,6.5523605753773655
45,6.5523605753773655
46,6.5523605753773655
47,6.5523605753773655
48,6.5523605753773655
49,6.5523605753773655
50,6.5523605753773655
51,6.5523605753773655
52,6.5523605753773655
53,6.5523605753773655
54,6.5523605753773655
55,6.5523605753773655
56,6.5523605753773655
57,6.5523605753773655
58,6.5523605753773655
59,6.5523605753773655
60,6.5523605753773655
61,6.5523605753773655
62,6.5523605753773655
63,6.5523605753773655
64,6.5523605753773655
65,6.5523605753773655
66,6.5523605753773655
67,6.5523605753773655
68,6.5523605753773655
69,6.5523605753773655
70,6.5523605753773655
71,6.5523605753773655
72,6.5523605753773655
73,6.5523605753773655
74,6.5523605753773655
75,6.5523605753773655
76,6.5523605753773655
77,6.5523605753773655
78,6.5523605753773655
79,6.5523605753773655
80,6.5523605753773655
81,6.5523605753773655
82,6.5523605753773655
83,6.5523605753773655
84,6.5523605753773655
85,6.5523605753773655
86,6.5523605753773655
87,6.5523605753773655
88,6.5523605753773655
89,6.5523605753773655
90,6.5523605753773655
91,6.627176918825358
92,5.57803437888288
93,5.57803437888288
94,5.57803437888288
95,5.57803437888288
96,5.57803437888288
97,5.57803437888288
98,5.57803437888288
99,5.57803437888288
100,5.57803437888288
101,5.57803437888288
102,5.57803437888288
103,5.57803437888288
104,5.57803437888288
105,5.57803437888288
106,5.57803437888288
107,5.57803437888288
108,5.57803437888288
109,5.57803437888288
110,5.57803437888288
111,5.57803437888288
112,5.57803437888288
113,5.57803437888288
114,5.57803437888288
115,5.57803437888288
116,5.57803437888288
117,5.57803437888288
118,5.57803437888288
119,5.57803437888288
120,5.57803437888288
121,5.57803437888288
122,5.57803437888288
123,5.57803437888288
124,5.57803437888288
125,5.57803437888288
126,5.57803437888288
127,5.57803437888288
128,5.57803437888288
129,5.57803437888288
130,5.57803437888288
131,5.57803437888288
132,5.57803437888288
133,5.57803437888288
134,5.57803437888288
135,5.57803437888288
136,5.57803437888288
137,5.57803437888288
138,5.57803437888288
139,5.57803437888288
140,5.57803437888288
141,5.57803437888288
142,5.57803437888288
143,5.57803437888288
144,5.57803437888288
145,5.57803437888288
146,5.57803437888288
147,5.57803437888288
148,5.57803437888288
149,5.57803437888288
150,5.57803437888288
151,5.57803437888288
152,5.57803437888288
153,5.57803437888288
154,5.57803437888288
155,5.57803437888288
156,5.57803437888288
157,5.57803437888288
158,5.57803437888288
159,5.57803437888288
160,5.57803437888288
161,5.57803437888288
162,5.57803437888288
163,5.57803437888288
164,5.57803437888288
165,5.57803437888288
166,5.57803437888288
167,5.57803437888288
168,5.57803437888288
169,5.57803437888288
170,5.57803437888288
171,5.57803437888288
172,5.57803437888288
